dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
australian,lstm,baseline,2,success,621,69,621,0.5588201880455017,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold02_features.json,1.592496395111084,0.7536231884057971,0.5333333333333333,0.9230769230769231,0.8421052631578947,0.6530612244897959,0.7282051282051283,16,36,3,14,0.7888888888888888,0.7562974048350884,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold02_predictions.csv
australian,lstm,baseline,3,success,621,69,621,0.27113762497901917,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold03_features.json,2.5866825580596924,0.9565217391304348,0.9666666666666667,0.9487179487179487,0.9354838709677419,0.9508196721311475,0.9576923076923076,29,37,2,1,0.9752136752136752,0.9571803688607915,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold03_predictions.csv
australian,lstm,baseline,4,success,621,69,621,0.5344765782356262,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold04_features.json,4.068211317062378,0.7536231884057971,0.7096774193548387,0.7894736842105263,0.7333333333333333,0.7213114754098361,0.7495755517826825,22,30,8,9,0.7966893039049238,0.8022322439556834,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold04_predictions.csv
australian,lstm,baseline,5,success,621,69,621,0.5126097202301025,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold05_features.json,2.690364360809326,0.782608695652174,0.8064516129032258,0.7631578947368421,0.7352941176470589,0.7692307692307693,0.784804753820034,25,29,9,6,0.8217317487266554,0.7604647651707509,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold05_predictions.csv
australian,lstm,baseline,6,success,621,69,621,0.4042969048023224,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold06_features.json,4.1119983196258545,0.8405797101449275,0.7741935483870968,0.8947368421052632,0.8571428571428571,0.8135593220338984,0.8344651952461799,24,34,4,7,0.9117147707979627,0.8927582242087178,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold06_predictions.csv
australian,lstm,baseline,7,success,621,69,621,0.5574262142181396,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold07_features.json,1.9127724170684814,0.7101449275362319,0.5483870967741935,0.8421052631578947,0.7391304347826086,0.6296296296296297,0.6952461799660441,17,32,6,14,0.7801358234295416,0.7871481479625297,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold07_predictions.csv
australian,lstm,baseline,8,success,621,69,621,0.4954740107059479,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold08_features.json,1.6219775676727295,0.7391304347826086,0.6129032258064516,0.8421052631578947,0.76,0.6785714285714286,0.7275042444821731,19,32,6,12,0.8412563667232599,0.8253591655407855,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold08_predictions.csv
australian,lstm,baseline,9,success,621,69,621,0.4307635426521301,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold09_features.json,4.177984952926636,0.855072463768116,0.8709677419354839,0.8421052631578947,0.8181818181818182,0.84375,0.8565365025466893,27,32,6,4,0.8769100169779287,0.9052772003756169,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold09_predictions.csv
australian,lstm,baseline,10,success,621,69,621,0.4161831736564636,/kaggle/working/assignment3_outputs/histories/australian_lstm_baseline_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_baseline_fold10_features.json,3.0493404865264893,0.7971014492753623,0.7741935483870968,0.8157894736842105,0.7741935483870968,0.7741935483870968,0.7949915110356536,24,31,7,7,0.8989813242784381,0.8863398550719978,/kaggle/working/assignment3_outputs/metrics/australian_lstm_baseline_fold10_predictions.csv
australian,lstm,smoteenn,1,success,621,69,442,0.4625037610530853,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold01_features.json,1.2645416259765625,0.782608695652174,0.8,0.7692307692307693,0.7272727272727273,0.7619047619047619,0.7846153846153847,24,30,9,6,0.8713675213675214,0.8134530578004607,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold01_predictions.csv
australian,lstm,smoteenn,2,success,621,69,448,0.5899357795715332,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold02_features.json,1.8344810009002686,0.7391304347826086,0.6333333333333333,0.8205128205128205,0.7307692307692307,0.6785714285714286,0.7269230769230769,19,32,7,11,0.7512820512820513,0.6691476269956963,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold02_predictions.csv
australian,lstm,smoteenn,3,success,621,69,440,0.23225198686122894,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold03_features.json,2.7679014205932617,0.927536231884058,0.9,0.9487179487179487,0.9310344827586207,0.9152542372881356,0.9243589743589744,27,37,2,3,0.9696581196581197,0.9431987423630359,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold03_predictions.csv
australian,lstm,smoteenn,4,success,621,69,468,0.627828061580658,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold04_features.json,2.19946026802063,0.6811594202898551,0.4838709677419355,0.8421052631578947,0.7142857142857143,0.5769230769230769,0.6629881154499151,15,32,6,16,0.7359932088285229,0.6624427922589743,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold04_predictions.csv
australian,lstm,smoteenn,5,success,621,69,463,0.5182141661643982,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold05_features.json,2.475172281265259,0.7101449275362319,0.7419354838709677,0.6842105263157895,0.6571428571428571,0.696969696969697,0.7130730050933787,23,26,12,8,0.8285229202037352,0.7782012528848388,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold05_predictions.csv
australian,lstm,smoteenn,6,success,621,69,453,0.47087737917900085,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold06_features.json,2.5334789752960205,0.7536231884057971,0.5483870967741935,0.9210526315789473,0.85,0.6666666666666666,0.7347198641765704,17,35,3,14,0.8803056027164686,0.8646177777751891,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold06_predictions.csv
australian,lstm,smoteenn,7,success,621,69,458,0.5638836026191711,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold07_features.json,1.366703748703003,0.7101449275362319,0.6129032258064516,0.7894736842105263,0.7037037037037037,0.6551724137931034,0.701188455008489,19,30,8,12,0.7555178268251272,0.7789168691290967,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold07_predictions.csv
australian,lstm,smoteenn,8,success,621,69,453,0.6876554489135742,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold08_features.json,1.3950045108795166,0.5507246376811594,0.0,1.0,0.0,0.0,0.5,0,38,0,31,0.7402376910016977,0.6991740838095424,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold08_predictions.csv
australian,lstm,smoteenn,9,success,621,69,459,0.6308406591415405,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold09_features.json,1.1519982814788818,0.6521739130434783,0.3225806451612903,0.9210526315789473,0.7692307692307693,0.45454545454545453,0.6218166383701188,10,35,3,21,0.769100169779287,0.7558677179410394,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold09_predictions.csv
australian,lstm,smoteenn,10,success,621,69,442,0.41662195324897766,/kaggle/working/assignment3_outputs/histories/australian_lstm_smoteenn_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_smoteenn_fold10_features.json,1.5292701721191406,0.8405797101449275,0.7419354838709677,0.9210526315789473,0.8846153846153846,0.8070175438596491,0.8314940577249575,23,35,3,8,0.8964346349745331,0.8916500840226751,/kaggle/working/assignment3_outputs/metrics/australian_lstm_smoteenn_fold10_predictions.csv
australian,lstm,weighted_bce,1,success,621,69,621,0.5235748887062073,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold01_features.json,1.49442458152771,0.7971014492753623,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.7586206896551724,0.7897435897435897,22,33,6,8,0.9,0.8766900949348447,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold01_predictions.csv
australian,lstm,weighted_bce,2,success,621,69,621,0.41637831926345825,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold02_features.json,4.252704381942749,0.855072463768116,0.8666666666666667,0.8461538461538461,0.8125,0.8387096774193549,0.8564102564102565,26,33,6,4,0.9098290598290598,0.8810234319281398,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold02_predictions.csv
australian,lstm,weighted_bce,3,success,621,69,621,0.3287443518638611,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold03_features.json,3.092665672302246,0.9420289855072463,0.9666666666666667,0.9230769230769231,0.90625,0.9354838709677419,0.9448717948717948,29,36,3,1,0.9717948717948718,0.9484913356717583,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold03_predictions.csv
australian,lstm,weighted_bce,4,success,621,69,621,0.669144332408905,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold04_features.json,2.223891496658325,0.6666666666666666,0.6129032258064516,0.7105263157894737,0.6333333333333333,0.6229508196721312,0.6617147707979627,19,27,11,12,0.7461799660441426,0.6895991807246431,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold04_predictions.csv
australian,lstm,weighted_bce,5,success,621,69,621,0.6102015972137451,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold05_features.json,1.7315657138824463,0.6956521739130435,0.8387096774193549,0.5789473684210527,0.6190476190476191,0.7123287671232876,0.7088285229202038,26,22,16,5,0.8319185059422751,0.7782779066514944,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold05_predictions.csv
australian,lstm,weighted_bce,6,success,621,69,621,0.5235418081283569,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold06_features.json,2.6672189235687256,0.782608695652174,0.6451612903225806,0.8947368421052632,0.8333333333333334,0.7272727272727273,0.7699490662139219,20,34,4,11,0.8870967741935484,0.8824681009695858,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold06_predictions.csv
australian,lstm,weighted_bce,7,success,621,69,621,0.6394681930541992,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold07_features.json,1.9985551834106445,0.7391304347826086,0.6129032258064516,0.8421052631578947,0.76,0.6785714285714286,0.7275042444821731,19,32,6,12,0.765704584040747,0.7825596860370863,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold07_predictions.csv
australian,lstm,weighted_bce,8,success,621,69,621,0.5440168976783752,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold08_features.json,2.6606733798980713,0.8115942028985508,0.8064516129032258,0.8157894736842105,0.78125,0.7936507936507936,0.8111205432937181,25,31,7,6,0.8552631578947368,0.8462309050419734,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold08_predictions.csv
australian,lstm,weighted_bce,9,success,621,69,621,0.546710729598999,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold09_features.json,3.2886123657226562,0.782608695652174,0.7741935483870968,0.7894736842105263,0.75,0.7619047619047619,0.7818336162988115,24,30,8,7,0.8344651952461799,0.8291269170571267,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold09_predictions.csv
australian,lstm,weighted_bce,10,success,621,69,621,0.5085061192512512,/kaggle/working/assignment3_outputs/histories/australian_lstm_weighted_bce_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_weighted_bce_fold10_features.json,2.128354787826538,0.782608695652174,0.7741935483870968,0.7894736842105263,0.75,0.7619047619047619,0.7818336162988115,24,30,8,7,0.863327674023769,0.850470484299257,/kaggle/working/assignment3_outputs/metrics/australian_lstm_weighted_bce_fold10_predictions.csv
australian,lstm,focal_loss,1,success,621,69,621,0.05102299526333809,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold01_features.json,2.425438642501831,0.8695652173913043,0.8666666666666667,0.8717948717948718,0.8387096774193549,0.8524590163934426,0.8692307692307693,26,34,5,4,0.9264957264957265,0.9090645157968303,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold01_predictions.csv
australian,lstm,focal_loss,2,success,621,69,621,0.07274425774812698,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold02_features.json,1.9927489757537842,0.6666666666666666,0.5666666666666667,0.7435897435897436,0.6296296296296297,0.5964912280701754,0.6551282051282051,17,29,10,13,0.7726495726495726,0.6857871975490549,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold02_predictions.csv
australian,lstm,focal_loss,3,success,621,69,621,0.04283834248781204,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold03_features.json,1.2784018516540527,0.9130434782608695,0.8666666666666667,0.9487179487179487,0.9285714285714286,0.896551724137931,0.9076923076923077,26,37,2,4,0.9649572649572649,0.9379877148639649,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold03_predictions.csv
australian,lstm,focal_loss,4,success,621,69,621,0.07915875315666199,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold04_features.json,1.4749391078948975,0.6956521739130435,0.5483870967741935,0.8157894736842105,0.7083333333333334,0.6181818181818182,0.6820882852292021,17,31,7,14,0.7279286926994908,0.6546759044454513,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold04_predictions.csv
australian,lstm,focal_loss,5,success,621,69,621,0.06758981198072433,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold05_features.json,2.9116036891937256,0.7971014492753623,0.7419354838709677,0.8421052631578947,0.7931034482758621,0.7666666666666667,0.7920203735144312,23,32,6,8,0.8174872665534805,0.7688949680801873,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold05_predictions.csv
australian,lstm,focal_loss,6,success,621,69,621,0.05617827922105789,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold06_features.json,3.6133320331573486,0.7971014492753623,0.7741935483870968,0.8157894736842105,0.7741935483870968,0.7741935483870968,0.7949915110356536,24,31,7,7,0.8870967741935484,0.8763486145392072,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold06_predictions.csv
australian,lstm,focal_loss,7,success,621,69,621,0.07142462581396103,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold07_features.json,2.1780412197113037,0.7246376811594203,0.6129032258064516,0.8157894736842105,0.7307692307692307,0.6666666666666666,0.7143463497453311,19,31,7,12,0.7606112054329373,0.7772855494002128,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold07_predictions.csv
australian,lstm,focal_loss,8,success,621,69,621,0.061879925429821014,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold08_features.json,1.5636742115020752,0.7681159420289855,0.8387096774193549,0.7105263157894737,0.7027027027027027,0.7647058823529411,0.7746179966044142,26,27,11,5,0.8497453310696096,0.8305784475408888,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold08_predictions.csv
australian,lstm,focal_loss,9,success,621,69,621,0.0671987235546112,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold09_features.json,2.2141146659851074,0.7391304347826086,0.8064516129032258,0.6842105263157895,0.6756756756756757,0.7352941176470589,0.7453310696095077,25,26,12,6,0.8056027164685908,0.8129120084462467,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold09_predictions.csv
australian,lstm,focal_loss,10,success,621,69,621,0.05537760257720947,/kaggle/working/assignment3_outputs/histories/australian_lstm_focal_loss_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_lstm_focal_loss_fold10_features.json,2.435089349746704,0.7391304347826086,0.8064516129032258,0.6842105263157895,0.6756756756756757,0.7352941176470589,0.7453310696095077,25,26,12,6,0.8879456706281834,0.8758225113573281,/kaggle/working/assignment3_outputs/metrics/australian_lstm_focal_loss_fold10_predictions.csv
australian,gru,baseline,1,success,621,69,621,0.3350251317024231,/kaggle/working/assignment3_outputs/histories/australian_gru_baseline_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/australian_gru_baseline_fold01_features.json,4.040565013885498,0.855072463768116,0.8666666666666667,0.8461538461538461,0.8125,0.8387096774193549,0.8564102564102565,26,33,6,4,0.9393162393162393,0.929876777072311,/kaggle/working/assignment3_outputs/metrics/australian_gru_baseline_fold01_predictions.csv
